分类,故障模式,故障场景,故障注入手段,优先级,自动化状态,自动化用例路径,SMTX OS 5.1.0 测试,SMTX OS 5.0.6 测试,SMTX OS 5.1.1 测试,SMTX OS 6.0.0 测试
交换机亚健康,网口接触不良（随机持续时间）,一个 ZBS Metad Follower 所在的主节点连接迁移网络的一个网口对端的交换机口网线接触不良（Active Backup Bonding - Active）,,P2,Pending,,,,,
交换机亚健康,网口接触不良（随机持续时间）,一个 ZBS Metad Follower 所在的主节点连接迁移网络的一个网口对端的交换机口网线接触不良（Active Backup Bonding - Backup）,,P2,Pending,,,,,
交换机亚健康,网口接触不良（随机持续时间）,一个 ZBS Metad Follower 所在的主节点连接迁移网络的一个网口对端的交换机口网线接触不良（Balance SLB Bonding）,,P2,Pending,,,,,
交换机亚健康,网口接触不良（随机持续时间）,一个 ZBS Metad Follower 所在的主节点连接迁移网络的一个网口对端的交换机口网线接触不良（Balance TCP Bonding）,,P2,Pending,,,,,
交换机亚健康,网口接触不良（随机持续时间）,一个 ZBS Metad Follower 所在的主节点连接接入网络的一个网口对端的交换机口网线接触不良（Active Backup Bonding - Active）,,P3,Pending,,,,,
交换机亚健康,网口接触不良（随机持续时间）,一个 ZBS Metad Follower 所在的主节点连接接入网络的一个网口对端的交换机口网线接触不良（Active Backup Bonding - Backup）,,P3,Pending,,,,,
交换机亚健康,网口接触不良（随机持续时间）,一个 ZBS Metad Follower 所在的主节点连接接入网络的一个网口对端的交换机口网线接触不良（Balance SLB Bonding）,,P3,Pending,,,,,
交换机亚健康,网口接触不良（随机持续时间）,一个 ZBS Metad Follower 所在的主节点连接接入网络的一个网口对端的交换机口网线接触不良（Balance TCP Bonding）,,P3,Pending,,,,,
交换机亚健康,网口接触不良（随机持续时间）,一个 ZBS Metad Follower 所在的主节点连接接入网络的一个网口对端的交换机口网线接触不良（Linux Active Backup Bonding - Active）,,P3,Pending,,,,,
交换机亚健康,网口接触不良（随机持续时间）,一个 ZBS Metad Follower 所在的主节点连接接入网络的一个网口对端的交换机口网线接触不良（Linux Active Backup Bonding - Backup）,,P3,Pending,,,,,
交换机亚健康,网口接触不良（随机持续时间）,一个 ZBS Metad Follower 所在的主节点连接接入网络的一个网口对端的交换机口网线接触不良（Linux Balance XOR Bonding）,,P3,Pending,,,,,
交换机亚健康,网口接触不良（随机持续时间）,一个 ZBS Metad Follower 所在的主节点连接接入网络的一个网口对端的交换机口网线接触不良（Linux 802.3ad Bonding）,,P3,Pending,,,,,
交换机亚健康,网口接触不良（随机持续时间）,一个 ZBS Metad Follower 所在的主节点连接管理网络的全部网口同时对端的交换机口网线接触不良,,P2,Pending,,,,,
交换机亚健康,网口接触不良（随机持续时间）,一个 ZBS Metad Follower 所在的主节点连接存储网络的全部网口同时对端的交换机口网线接触不良,,P2,Pending,,,,,
交换机亚健康,网口接触不良（随机持续时间）,一个 ZBS Metad Follower 所在的主节点连接迁移网络的全部网口同时对端的交换机口网线接触不良,,P2,Pending,,,,,
交换机亚健康,网口接触不良（随机持续时间）,一个 ZBS Metad Follower 所在的主节点连接接入网络的全部网口同时对端的交换机口网线接触不良,,P3,Pending,,,,,
交换机亚健康,网口接触不良（随机持续时间）,Zookeeper Leader 所在的节点连接管理网络的一个网口对端的交换机口网线接触不良（Active Backup Bonding - Active）,,P1,Pending,,,,,
交换机亚健康,网口接触不良（随机持续时间）,Zookeeper Leader 所在的节点连接管理网络的一个网口对端的交换机口网线接触不良（Active Backup Bonding - Backup）,,P1,Pending,,,,,
交换机亚健康,网口接触不良（随机持续时间）,Zookeeper Leader 所在的节点连接管理网络的一个网口对端的交换机口网线接触不良（Balance SLB Bonding）,,P1,Pending,,,,,
交换机亚健康,网口接触不良（随机持续时间）,Zookeeper Leader 所在的节点连接管理网络的一个网口对端的交换机口网线接触不良（Balance TCP Bonding）,,P1,Pending,,,,,
交换机亚健康,网口接触不良（随机持续时间）,Zookeeper Leader 所在的节点连接存储网络的一个网口对端的交换机口网线接触不良（Active Backup Bonding - Active）,,P1,Pending,,,,,
交换机亚健康,网口接触不良（随机持续时间）,Zookeeper Leader 所在的节点连接存储网络的一个网口对端的交换机口网线接触不良（Active Backup Bonding - Backup）,,P1,Pending,,,,,
交换机亚健康,网口接触不良（随机持续时间）,Zookeeper Leader 所在的节点连接存储网络的一个网口对端的交换机口网线接触不良（Balance SLB Bonding）,,P1,Pending,,,,,
交换机亚健康,网口接触不良（随机持续时间）,Zookeeper Leader 所在的节点连接存储网络的一个网口对端的交换机口网线接触不良（Balance TCP Bonding）,,P1,Pending,,,,,
交换机亚健康,网口接触不良（随机持续时间）,Zookeeper Leader 所在的节点连接存储网络的一个网口对端的交换机口网线接触不良（Linux Active Backup Bonding - Active）,,P1,Pending,,,,,
交换机亚健康,网口接触不良（随机持续时间）,Zookeeper Leader 所在的节点连接存储网络的一个网口对端的交换机口网线接触不良（Linux Active Backup Bonding - Backup）,,P1,Pending,,,,,
交换机亚健康,网口接触不良（随机持续时间）,Zookeeper Leader 所在的节点连接存储网络的一个网口对端的交换机口网线接触不良（Linux Balance XOR Bonding）,,P1,Pending,,,,,
交换机亚健康,网口接触不良（随机持续时间）,Zookeeper Leader 所在的节点连接存储网络的一个网口对端的交换机口网线接触不良（Linux 802.3ab Bonding）,,P1,Pending,,,,,
交换机亚健康,网口接触不良（随机持续时间）,Zookeeper Leader 所在的节点连接迁移网络的一个网口对端的交换机口网线接触不良（Active Backup Bonding - Active）,,P2,Pending,,,,,
交换机亚健康,网口接触不良（随机持续时间）,Zookeeper Leader 所在的节点连接迁移网络的一个网口对端的交换机口网线接触不良（Active Backup Bonding - Backup）,,P2,Pending,,,,,
交换机亚健康,网口接触不良（随机持续时间）,Zookeeper Leader 所在的节点连接迁移网络的一个网口对端的交换机口网线接触不良（Balance SLB Bonding）,,P2,Pending,,,,,
交换机亚健康,网口接触不良（随机持续时间）,Zookeeper Leader 所在的节点连接迁移网络的一个网口对端的交换机口网线接触不良（Balance TCP Bonding）,,P2,Pending,,,,,
交换机亚健康,网口接触不良（随机持续时间）,Zookeeper Leader 所在的节点连接接入网络的一个网口对端的交换机口网线接触不良（Active Backup Bonding - Active）,,P3,Pending,,,,,
交换机亚健康,网口接触不良（随机持续时间）,Zookeeper Leader 所在的节点连接接入网络的一个网口对端的交换机口网线接触不良（Active Backup Bonding - Backup）,,P3,Pending,,,,,
交换机亚健康,网口接触不良（随机持续时间）,Zookeeper Leader 所在的节点连接接入网络的一个网口对端的交换机口网线接触不良（Balance SLB Bonding）,,P3,Pending,,,,,
交换机亚健康,网口接触不良（随机持续时间）,Zookeeper Leader 所在的节点连接接入网络的一个网口对端的交换机口网线接触不良（Balance TCP Bonding）,,P3,Pending,,,,,
交换机亚健康,网口接触不良（随机持续时间）,Zookeeper Leader 所在的节点连接接入网络的一个网口对端的交换机口网线接触不良（Linux Active Backup Bonding - Active）,,P3,Pending,,,,,
交换机亚健康,网口接触不良（随机持续时间）,Zookeeper Leader 所在的节点连接接入网络的一个网口对端的交换机口网线接触不良（Linux Active Backup Bonding - Backup）,,P3,Pending,,,,,
交换机亚健康,网口接触不良（随机持续时间）,Zookeeper Leader 所在的节点连接接入网络的一个网口对端的交换机口网线接触不良（Linux Balance XOR Bonding）,,P3,Pending,,,,,
交换机亚健康,网口接触不良（随机持续时间）,Zookeeper Leader 所在的节点连接接入网络的一个网口对端的交换机口网线接触不良（Linux 802.3ad Bonding）,,P3,Pending,,,,,
交换机亚健康,网口接触不良（随机持续时间）,Zookeeper Leader 所在的节点连接管理网络的全部网口同时对端的交换机口网线接触不良,,P1,Pending,,,,,
交换机亚健康,网口接触不良（随机持续时间）,Zookeeper Leader 所在的节点连接存储网络的全部网口同时对端的交换机口网线接触不良,,P1,Pending,,,,,
交换机亚健康,网口接触不良（随机持续时间）,Zookeeper Leader 所在的节点连接迁移网络的全部网口同时对端的交换机口网线接触不良,,P2,Pending,,,,,
交换机亚健康,网口接触不良（随机持续时间）,Zookeeper Leader 所在的节点连接接入网络的全部网口同时对端的交换机口网线接触不良,,P3,Pending,,,,,
交换机亚健康,网口接触不良（随机持续时间）,一个 Zookeeper Follower 所在的节点连接管理网络的一个网口对端的交换机口网线接触不良（Active Backup Bonding - Active）,,P2,Pending,,,,,
交换机亚健康,网口接触不良（随机持续时间）,一个 Zookeeper Follower 所在的节点连接管理网络的一个网口对端的交换机口网线接触不良（Active Backup Bonding - Backup）,,P2,Pending,,,,,
交换机亚健康,网口接触不良（随机持续时间）,一个 Zookeeper Follower 所在的节点连接管理网络的一个网口对端的交换机口网线接触不良（Balance SLB Bonding）,,P2,Pending,,,,,
交换机亚健康,网口接触不良（随机持续时间）,一个 Zookeeper Follower 所在的节点连接管理网络的一个网口对端的交换机口网线接触不良（Balance TCP Bonding）,,P2,Pending,,,,,
交换机亚健康,网口接触不良（随机持续时间）,一个 Zookeeper Follower 所在的节点连接存储网络的一个网口对端的交换机口网线接触不良（Active Backup Bonding - Active）,,P2,Pending,,,,,
交换机亚健康,网口接触不良（随机持续时间）,一个 Zookeeper Follower 所在的节点连接存储网络的一个网口对端的交换机口网线接触不良（Active Backup Bonding - Backup）,,P2,Pending,,,,,
交换机亚健康,网口接触不良（随机持续时间）,一个 Zookeeper Follower 所在的节点连接存储网络的一个网口对端的交换机口网线接触不良（Balance SLB Bonding）,,P2,Pending,,,,,
交换机亚健康,网口接触不良（随机持续时间）,一个 Zookeeper Follower 所在的节点连接存储网络的一个网口对端的交换机口网线接触不良（Balance TCP Bonding）,,P2,Pending,,,,,
交换机亚健康,网口接触不良（随机持续时间）,一个 Zookeeper Follower 所在的节点连接存储网络的一个网口对端的交换机口网线接触不良（Linux Active Backup Bonding - Active）,,P2,Pending,,,,,
交换机亚健康,网口接触不良（随机持续时间）,一个 Zookeeper Follower 所在的节点连接存储网络的一个网口对端的交换机口网线接触不良（Linux Active Backup Bonding - Backup）,,P2,Pending,,,,,
交换机亚健康,网口接触不良（随机持续时间）,一个 Zookeeper Follower 所在的节点连接存储网络的一个网口对端的交换机口网线接触不良（Linux Balance XOR Bonding）,,P2,Pending,,,,,
交换机亚健康,网口接触不良（随机持续时间）,一个 Zookeeper Follower 所在的节点连接存储网络的一个网口对端的交换机口网线接触不良（Linux 802.3ab Bonding）,,P2,Pending,,,,,
交换机亚健康,网口接触不良（随机持续时间）,一个 Zookeeper Follower 所在的节点连接迁移网络的一个网口对端的交换机口网线接触不良（Active Backup Bonding - Active）,,P2,Pending,,,,,
交换机亚健康,网口接触不良（随机持续时间）,一个 Zookeeper Follower 所在的节点连接迁移网络的一个网口对端的交换机口网线接触不良（Active Backup Bonding - Backup）,,P2,Pending,,,,,
交换机亚健康,网口接触不良（随机持续时间）,一个 Zookeeper Follower 所在的节点连接迁移网络的一个网口对端的交换机口网线接触不良（Balance SLB Bonding）,,P2,Pending,,,,,
交换机亚健康,网口接触不良（随机持续时间）,一个 Zookeeper Follower 所在的节点连接迁移网络的一个网口对端的交换机口网线接触不良（Balance TCP Bonding）,,P2,Pending,,,,,
交换机亚健康,网口接触不良（随机持续时间）,一个 Zookeeper Follower 所在的节点连接接入网络的一个网口对端的交换机口网线接触不良（Active Backup Bonding - Active）,,P3,Pending,,,,,
交换机亚健康,网口接触不良（随机持续时间）,一个 Zookeeper Follower 所在的节点连接接入网络的一个网口对端的交换机口网线接触不良（Active Backup Bonding - Backup）,,P3,Pending,,,,,
交换机亚健康,网口接触不良（随机持续时间）,一个 Zookeeper Follower 所在的节点连接接入网络的一个网口对端的交换机口网线接触不良（Balance SLB Bonding）,,P3,Pending,,,,,
